url_length,has_https,has_ip_address,num_dots,num_hyphens,num_underscores,num_slashes,num_questionmarks,num_equals,num_at_symbols,num_ampersands,num_digits,domain_length,path_length,subdomain_count,has_suspicious_words,domain_age_days,alexa_rank,google_index,page_rank,dns_record,web_traffic,links_in_tags,links_pointing_to_page,statistical_report,label
197,1,0,4,0,2,1,0,3,0,3,10,11,95,4,0,1955,512310,1,4,1,24620,7,33,0,1
56,1,0,6,0,1,1,1,1,0,2,14,5,96,1,1,2032,289347,1,9,0,97135,39,275,0,0
80,1,0,8,4,0,3,1,3,0,1,15,35,76,0,0,2676,175652,1,1,1,39646,39,486,0,0
163,1,0,4,2,0,4,2,4,0,1,0,22,91,2,0,1342,659853,0,1,0,95873,27,183,0,1
49,1,0,1,0,0,6,0,0,0,1,16,21,17,3,0,3332,895509,1,8,1,4255,6,159,0,0
142,0,0,5,1,0,7,2,0,0,0,15,18,52,0,0,1838,662603,1,2,1,70661,19,276,0,0
158,1,0,7,1,2,2,0,4,0,2,4,5,36,4,0,2138,769967,1,9,1,26658,14,390,0,1
141,0,0,6,2,1,2,1,3,0,1,15,8,87,3,0,305,386057,1,0,1,72865,26,22,0,1
32,1,0,3,1,2,3,0,2,0,2,13,40,0,0,1,2487,922779,1,4,1,58242,15,187,1,1
115,0,0,7,3,2,7,1,1,0,0,3,31,28,4,1,876,947209,1,9,1,55163,1,166,1,1
93,1,0,4,4,0,5,0,4,0,2,10,36,90,3,1,3071,68332,1,7,1,67338,25,389,0,0
152,0,0,5,0,1,6,2,1,0,1,2,16,13,4,1,1491,577082,1,0,1,24112,44,155,0,1
125,1,0,7,4,2,4,0,2,1,0,18,28,23,0,1,2273,891903,1,2,1,51911,18,92,0,1
118,1,0,2,2,2,1,0,3,0,0,1,36,78,0,1,2979,762172,1,4,1,98046,8,447,0,0
145,1,0,4,4,2,1,1,1,0,0,12,11,73,2,1,3156,753519,1,4,1,7600,46,159,0,1
50,1,0,4,0,2,1,2,3,0,0,12,35,23,4,0,1038,238375,0,2,1,89886,20,454,0,1
121,1,0,6,0,1,1,2,2,0,1,8,21,15,3,1,1745,279137,1,4,1,90662,10,357,0,0
156,1,1,7,2,0,2,1,3,0,1,6,11,94,3,1,884,256390,1,9,1,62843,46,472,0,1
121,1,0,4,0,0,2,1,2,0,3,11,41,28,2,0,3120,723268,1,4,1,39632,18,464,0,1
112,1,0,1,1,2,5,2,0,0,2,15,8,8,1,1,1365,342932,1,1,1,99341,5,489,0,0
55,1,0,1,4,1,2,0,1,0,0,17,25,35,2,0,1702,583046,1,1,1,38067,7,465,0,0
165,1,0,5,3,1,5,2,1,0,2,15,47,74,3,0,1137,251195,0,3,1,22517,45,82,0,1
77,0,1,1,3,2,7,2,2,0,0,4,11,18,4,0,3141,346496,1,7,1,93165,6,293,0,1
131,1,0,3,3,1,5,2,2,0,2,11,28,15,2,0,2156,428223,1,2,1,49860,31,75,0,1
24,0,1,9,2,2,7,1,4,0,2,0,12,8,4,0,1039,809376,1,8,1,12943,9,63,0,1
174,1,0,3,3,0,1,1,2,0,1,9,8,43,1,1,309,673304,1,5,1,95640,8,244,0,1
138,1,0,3,4,0,1,0,2,0,3,8,16,52,3,1,2925,397099,0,4,1,2234,39,69,0,1
120,1,0,9,0,0,2,0,3,0,0,17,19,90,1,0,1883,618217,1,3,1,58108,34,51,0,0
33,0,1,5,1,2,7,2,3,0,3,3,6,97,4,0,2205,709527,1,5,1,47543,17,363,0,1
36,0,0,8,3,2,2,1,1,0,2,0,49,74,1,0,1509,924265,0,8,1,11246,4,420,1,0
49,1,0,9,3,0,5,2,3,0,2,19,16,82,0,1,3001,666397,1,1,1,73623,37,228,0,0
198,1,0,6,3,2,3,1,3,0,0,12,26,71,4,1,878,920909,0,8,1,21530,6,156,0,1
173,1,0,7,1,1,1,2,1,0,3,4,15,42,2,0,3017,396253,1,0,1,36932,46,117,1,0
33,1,0,7,4,0,7,0,0,0,2,17,39,83,4,0,1865,931592,1,4,1,56349,41,128,1,0
33,1,0,7,3,1,4,2,4,0,0,5,3,40,2,0,1090,955607,1,1,1,41305,6,353,1,0
13,0,0,4,0,1,3,1,3,0,3,19,40,10,1,0,296,734208,1,3,1,32624,28,443,0,0
76,1,0,2,2,2,1,1,0,0,2,4,35,12,3,0,2926,560019,0,3,1,71837,18,107,1,0
43,0,1,2,1,2,1,2,4,0,1,11,19,80,0,0,3345,966436,1,0,0,59272,2,242,0,1
194,1,0,7,4,0,2,0,1,0,1,11,16,42,1,1,597,999709,1,6,1,53381,43,386,0,0
186,0,1,7,0,2,4,2,3,0,3,12,19,42,4,0,2110,529467,1,7,1,74037,3,106,0,1
190,1,0,7,1,2,6,2,3,0,2,4,48,86,3,0,1436,234111,1,3,1,13564,32,189,0,0
125,0,0,8,1,1,4,1,2,0,1,19,18,53,2,1,199,387050,1,4,1,98362,42,488,0,1
32,1,1,3,2,2,1,1,3,0,2,16,9,49,4,1,187,54638,1,2,1,20193,35,10,0,0
118,0,1,5,2,0,6,0,3,0,1,3,44,11,1,1,1908,91512,1,4,1,63285,25,394,0,1
78,1,0,6,4,2,6,2,0,0,1,6,49,72,1,0,1479,536685,1,8,1,13052,30,473,0,0
104,1,0,8,3,0,5,0,0,0,0,3,14,90,3,0,1154,189155,1,1,1,88958,15,440,0,0
190,0,0,8,2,1,4,2,3,0,0,13,25,88,4,1,1781,434615,1,9,1,659,40,5,0,1
71,1,0,3,4,1,3,0,4,0,1,14,42,86,4,0,2781,265561,1,5,1,51984,30,368,0,0
178,1,0,4,1,1,5,2,1,0,2,18,8,54,2,0,1545,836339,1,6,1,66320,41,439,1,0
66,0,0,6,3,0,2,0,0,0,3,16,45,38,1,0,711,51173,1,1,1,15246,26,300,0,0
197,0,1,4,0,1,1,2,4,0,2,17,40,8,0,0,824,874437,1,6,1,40235,48,404,0,1
63,1,0,4,1,1,1,1,3,0,0,0,32,88,1,0,3142,57807,1,4,1,3286,13,429,0,0
79,0,0,5,4,2,3,2,2,0,0,8,24,88,0,0,3301,142167,0,0,1,15268,14,410,1,1
110,0,0,7,0,0,3,2,0,0,1,15,3,9,3,0,2550,876134,1,5,1,90905,17,69,0,1
66,0,0,2,1,1,6,1,0,0,2,19,5,14,3,1,3474,734082,0,4,1,94924,43,478,1,1
147,1,0,2,2,2,2,2,2,0,2,5,42,36,1,0,1933,43519,0,6,1,53620,49,265,0,0
177,1,1,9,4,2,2,0,3,0,1,16,42,50,1,1,3505,475434,0,6,1,51380,20,496,0,1
144,0,0,4,0,1,6,2,0,0,3,13,3,2,0,1,288,538080,1,0,0,84810,46,293,0,1
112,1,0,5,2,0,6,0,3,0,0,17,39,23,1,1,2495,934232,1,8,1,32224,10,217,0,1
175,1,1,3,0,1,4,1,4,0,3,3,38,87,3,1,2939,881063,0,2,1,74250,2,199,0,1
94,0,0,2,3,2,5,0,0,0,2,5,35,8,3,0,366,52535,1,9,1,92226,0,90,0,0
70,0,1,8,3,0,1,1,3,0,1,18,40,32,2,1,3163,730181,0,0,1,92602,37,441,0,1
12,1,0,4,4,2,4,0,4,0,1,11,47,13,0,0,3111,275482,1,5,1,48726,46,51,0,0
137,1,0,1,0,1,2,1,0,0,2,14,41,2,4,0,3264,826465,1,2,1,67467,8,122,0,0
188,1,0,6,3,0,3,2,1,0,1,4,46,55,1,0,3033,643164,1,4,1,74928,27,365,0,1
95,1,1,6,1,1,4,0,3,0,1,15,13,69,3,0,1993,301239,1,0,1,7379,1,398,1,1
56,1,1,2,1,1,3,1,4,0,0,9,48,79,0,0,1055,586437,1,7,1,34320,33,466,0,1
85,0,0,2,3,1,6,2,1,0,0,12,34,34,2,1,1008,345888,1,9,1,18888,28,23,0,1
47,1,0,8,3,2,5,2,3,0,0,9,21,16,0,0,159,131120,1,1,1,56082,9,280,0,0
173,1,1,7,4,0,7,1,0,0,3,4,23,68,1,0,2579,751043,1,8,1,1422,30,161,0,1
178,1,0,2,4,0,3,1,3,0,0,16,13,61,4,0,764,419612,1,1,1,1272,36,433,0,0
150,1,0,1,1,2,7,0,4,0,3,18,24,85,0,0,1571,744124,1,0,0,60150,7,387,1,0
96,0,0,8,2,0,7,1,0,0,2,19,21,15,1,1,477,690758,1,1,1,10541,33,260,0,0
67,1,1,2,0,0,1,2,0,0,3,16,30,12,2,0,801,107849,1,5,1,71278,3,88,0,0
59,1,0,5,2,1,5,1,0,0,0,0,34,11,0,1,32,621863,0,7,1,87201,19,285,1,1
39,1,0,6,4,1,3,0,2,0,2,19,28,73,1,0,3021,926207,1,7,1,71201,24,240,0,0
199,0,1,1,2,2,4,0,4,0,2,19,21,9,0,0,3093,490701,1,9,1,69346,31,491,0,1
110,1,0,2,4,0,1,0,1,0,2,6,17,51,0,0,2011,170937,1,3,1,11967,13,201,0,0
34,0,0,4,2,2,1,0,0,0,2,5,7,77,2,1,3101,347509,1,1,1,11339,35,399,0,0
121,0,0,2,1,2,2,0,4,0,2,0,14,96,0,1,3440,619317,1,5,1,28393,2,196,0,1
164,0,1,6,4,2,2,0,2,0,0,10,47,38,2,0,3374,718624,1,8,1,35477,0,340,0,1
188,1,0,4,1,2,4,1,2,0,3,16,25,40,0,0,2311,696713,1,5,1,34142,15,192,0,0
194,0,0,3,2,1,6,0,0,0,2,13,19,27,3,0,3355,944627,0,6,1,74523,20,12,0,1
135,1,0,6,3,2,2,1,4,0,3,11,13,85,4,1,1620,9738,0,2,1,91132,6,347,0,1
132,0,0,9,3,0,3,1,2,0,2,17,33,81,4,0,3144,610466,1,6,1,30762,0,123,0,1
56,0,1,8,0,1,6,2,0,0,3,18,43,78,3,0,2988,917989,0,7,1,57571,14,99,0,1
127,1,0,2,3,1,2,1,3,0,1,17,10,16,4,0,1144,355618,1,9,0,9359,23,137,0,0
48,0,0,3,0,2,1,1,3,0,0,16,42,1,2,0,1231,841590,0,3,1,77237,15,124,0,1
25,1,0,2,2,1,4,1,3,0,1,1,24,72,1,0,951,836365,1,4,1,70446,21,125,0,0
31,1,0,7,0,1,3,0,1,0,0,15,34,76,2,0,2011,378562,1,4,1,80897,22,352,0,0
63,1,1,9,0,1,1,1,4,0,0,16,12,84,1,0,950,944568,0,7,1,73209,28,462,0,1
158,1,0,1,0,1,1,2,3,0,2,9,41,77,2,1,1344,772851,1,4,1,66632,46,363,0,0
25,1,0,3,1,1,5,1,2,0,1,6,40,14,2,0,1636,883348,1,4,1,68024,42,288,1,0
68,1,0,6,0,1,2,0,1,0,1,4,47,65,1,0,1777,816695,1,2,1,29257,8,95,0,0
40,0,0,4,4,0,7,1,3,0,3,7,8,90,3,1,2692,845224,0,2,1,19314,36,189,1,0
179,1,0,1,2,1,6,0,0,0,2,11,37,33,3,0,2870,580945,1,8,1,68835,8,462,0,0
41,1,1,9,1,1,3,0,2,0,1,2,13,84,3,0,3595,239994,1,9,1,39156,21,329,0,0
196,0,0,7,4,2,4,0,1,0,0,0,20,36,3,0,649,851309,1,2,1,89154,24,336,0,1
171,0,0,7,2,1,4,1,1,0,3,3,35,47,2,0,2257,490206,0,0,1,28379,31,156,0,1
18,0,0,1,1,1,4,1,2,0,0,10,43,12,2,0,2254,82418,1,8,1,37319,38,219,0,0
148,1,1,9,2,2,5,1,3,0,0,4,15,41,0,1,2348,258136,1,0,1,26234,24,354,1,1
19,1,0,8,3,0,3,2,0,0,3,7,41,6,4,0,502,921462,0,4,1,15768,36,248,0,1
26,1,0,5,2,0,1,2,0,0,0,1,7,34,0,0,3009,629658,1,1,1,46904,30,332,0,0
77,1,0,4,3,1,6,0,0,0,3,5,38,87,4,0,1398,378625,1,1,1,3724,47,459,0,0
57,1,0,1,3,0,5,2,1,0,3,3,48,60,4,1,3447,891049,1,3,1,12069,23,199,0,0
189,1,0,9,2,0,6,1,3,0,2,18,27,54,2,1,2291,808794,1,5,1,5965,10,330,0,1
120,0,1,8,3,0,6,1,2,0,3,10,6,64,3,0,1654,270388,1,2,1,27623,40,363,0,1
162,1,0,2,1,0,2,1,4,0,2,8,49,84,1,1,1871,405395,1,9,1,40305,22,257,0,0
132,1,0,4,3,1,1,2,0,0,3,4,31,83,2,0,1383,920650,1,3,1,88768,22,280,0,0
158,1,0,4,0,1,4,0,2,0,2,17,26,18,1,0,1864,869040,1,6,1,40767,2,188,0,0
110,1,0,7,1,2,2,2,2,0,1,2,44,20,0,0,860,584875,1,6,1,48720,27,62,0,0
111,1,0,3,1,1,3,0,0,0,3,7,23,60,3,0,335,211659,0,2,1,59160,9,208,0,0
74,0,0,8,1,1,3,1,4,0,1,5,43,17,0,0,2507,86777,0,0,1,92343,40,335,0,0
60,1,0,7,0,0,7,0,1,0,1,7,13,88,3,0,973,952471,1,1,1,60878,12,39,0,0
45,1,0,4,0,0,7,2,1,0,3,16,29,19,2,0,2535,722317,1,8,1,39599,33,54,0,0
90,1,0,9,0,1,6,2,3,0,3,1,39,61,1,0,2811,83530,1,7,1,40266,9,251,1,0
136,0,0,6,0,1,7,2,1,0,1,4,43,30,3,1,1317,139376,1,3,1,7052,12,428,0,1
97,0,0,3,0,0,5,1,2,0,3,13,12,20,4,0,672,996712,0,5,1,83948,6,414,0,0
113,1,0,7,4,1,3,1,1,0,2,0,13,47,2,1,1596,253395,1,5,1,84913,38,227,0,0
24,0,0,6,4,1,7,2,3,0,1,19,45,79,2,0,728,612195,1,2,1,24322,27,172,1,0
105,0,1,8,0,0,4,1,2,0,3,7,11,6,3,0,726,460912,1,6,1,50843,12,405,1,1
176,1,0,5,1,0,5,2,2,0,1,11,44,40,3,0,1990,399583,1,1,1,92836,31,254,0,0
132,1,0,6,3,2,5,0,4,0,1,16,5,31,0,0,1582,602738,1,7,1,50905,3,367,0,0
10,1,1,1,3,1,4,0,0,0,0,1,46,6,2,0,1798,298930,0,5,1,63931,4,27,0,1
160,1,0,8,4,0,3,1,0,0,3,2,8,39,4,0,1748,179610,0,1,1,48221,18,441,1,0
131,1,0,1,0,0,2,1,0,1,2,6,27,75,1,0,3594,63719,1,4,1,14506,32,250,1,0
176,0,0,3,2,1,5,1,3,0,2,1,9,51,4,0,977,691371,0,1,1,64462,36,108,0,1
135,1,0,2,3,1,2,1,1,0,2,18,29,97,1,0,340,676694,0,1,0,32248,42,465,0,1
66,1,0,6,3,0,2,0,0,0,0,19,24,57,0,0,2034,453141,0,2,1,97221,2,442,0,0
90,1,0,8,1,1,7,2,1,0,2,10,21,81,3,0,2514,736597,1,6,1,9950,27,335,0,0
171,1,0,8,3,2,2,2,0,1,2,10,32,76,1,1,3290,783788,1,9,0,87167,30,78,0,1
178,1,0,7,4,0,6,1,4,0,2,15,24,0,4,0,395,947786,1,7,1,61796,11,419,0,0
82,1,1,7,0,0,2,2,1,0,3,13,25,55,3,1,2753,284206,1,4,1,12979,24,197,0,1
150,0,0,8,0,1,4,1,3,0,1,5,14,33,4,0,1894,90507,1,1,1,15825,37,233,1,0
79,1,0,5,3,0,7,2,3,0,1,1,4,64,0,1,973,839527,1,7,0,54981,33,292,0,1
15,1,0,3,2,1,1,1,1,0,2,9,31,88,0,0,1967,302691,1,0,1,34059,27,494,0,0
93,1,0,2,4,2,3,1,3,1,3,6,31,53,4,1,2968,748131,1,1,1,72119,30,463,0,1
61,1,0,3,3,2,1,2,2,0,3,19,16,8,4,0,3187,459395,1,6,1,24370,15,15,0,0
12,0,0,3,4,2,6,1,3,0,3,5,11,59,4,0,1574,601548,1,8,1,47267,14,151,0,0
90,1,0,7,2,0,1,2,4,0,0,8,47,20,1,0,1358,416148,1,6,1,1640,43,411,0,1
72,1,0,1,4,2,5,0,4,0,3,0,44,70,2,0,2812,18277,0,6,0,28578,5,166,1,0
58,1,0,7,4,1,1,1,1,0,1,3,28,82,2,0,2967,844626,0,9,1,65617,40,114,1,0
85,0,0,6,4,1,1,1,3,0,0,0,31,94,2,1,916,873899,0,6,0,6604,45,286,0,1
121,1,0,2,0,2,4,0,1,0,3,7,7,32,1,0,992,905965,1,6,1,17206,1,186,0,0
184,1,0,1,2,2,2,1,0,0,0,7,24,27,2,1,3347,219221,1,5,0,22868,41,118,0,1
118,1,0,9,0,1,1,0,2,0,0,8,31,49,2,0,1195,819620,1,1,1,85429,47,167,0,0
192,1,0,2,1,2,1,2,1,0,2,11,15,20,2,0,2425,642473,1,9,1,27808,0,449,0,0
74,1,0,4,3,2,6,0,1,0,3,16,20,54,4,0,1967,715429,1,6,1,76972,49,376,0,0
90,1,0,9,0,2,5,2,1,0,1,11,9,37,1,1,2565,362127,0,3,1,97818,37,273,0,1
24,1,1,9,4,1,3,0,1,0,3,10,15,2,4,0,1991,295125,1,9,1,34514,25,401,0,0
109,1,0,1,1,1,5,0,4,0,2,15,47,84,4,0,1566,186592,1,3,1,3402,41,385,1,0
41,1,0,2,2,2,3,0,2,0,2,1,38,10,3,0,3398,373581,1,6,1,28344,33,290,0,0
105,1,0,2,2,1,3,1,0,0,3,14,23,52,1,0,291,221449,1,7,1,83128,18,186,0,0
137,1,0,2,0,2,3,1,2,0,1,5,30,90,0,0,1627,358993,1,2,1,8390,17,423,0,0
155,1,0,8,4,2,4,1,1,0,3,10,46,34,1,1,2980,730447,1,9,1,40726,33,121,0,1
122,0,0,8,4,2,4,1,4,0,0,4,40,84,2,0,1313,631769,1,9,1,86721,11,79,0,1
92,1,0,8,2,0,2,2,0,0,2,13,5,30,0,0,369,648097,1,1,0,87076,17,244,0,1
52,1,0,4,4,0,3,0,1,0,0,15,30,7,4,0,727,703437,1,4,1,15271,4,420,0,0
125,1,1,8,3,2,4,2,1,0,3,2,47,31,1,0,1379,789417,1,4,1,59264,23,282,0,0
172,0,0,7,0,0,7,0,3,0,0,2,24,22,2,1,3077,188836,1,9,1,41424,46,470,0,1
87,0,0,8,0,2,4,0,2,0,0,14,45,2,0,0,2007,468642,0,5,1,59961,49,335,1,0
67,0,0,1,4,0,6,2,2,0,3,8,45,9,3,0,2891,513120,0,2,1,46917,14,281,0,1
42,0,0,3,2,2,6,0,2,0,1,16,35,56,3,1,240,449924,1,0,1,99302,0,339,0,0
23,1,0,6,3,0,7,1,3,0,3,3,15,22,1,1,1595,85770,1,2,1,55741,33,355,0,0
171,0,0,1,3,1,6,1,4,0,0,6,43,38,3,0,3358,580391,1,4,1,31651,24,204,0,0
198,0,0,4,3,1,1,2,4,0,1,11,47,68,2,0,3357,408889,0,1,1,53230,2,411,0,0
141,0,0,9,1,0,7,2,4,0,1,15,39,42,0,1,2066,789884,1,5,1,59210,9,406,0,1
68,1,0,7,4,2,3,2,0,0,2,0,7,39,1,0,149,727732,1,4,1,25024,46,180,0,0
166,1,0,1,3,0,5,1,3,0,0,4,38,66,2,0,412,978258,1,0,1,73440,37,486,0,0
92,0,0,6,4,0,6,0,3,0,3,5,42,37,1,1,1170,490737,1,9,1,36314,23,476,0,1
143,1,0,6,2,1,1,2,4,1,3,14,10,48,3,0,1237,504133,1,2,1,71206,46,175,0,0
130,1,0,2,2,1,4,0,4,0,2,16,4,43,2,1,2553,654366,1,0,1,26735,21,106,0,0
186,0,0,6,2,1,4,0,4,0,3,15,46,3,3,1,2223,75600,1,1,1,37775,49,194,0,1
177,1,0,2,1,0,4,2,3,1,2,14,45,55,3,0,1588,17511,1,7,1,6352,25,87,0,1
92,0,0,8,2,1,4,2,4,0,1,19,43,10,2,0,3530,442532,1,9,1,42835,15,336,0,0
36,1,0,7,4,1,5,1,2,0,2,11,19,10,0,0,1315,924042,0,6,1,47654,20,193,0,1
89,0,0,6,0,1,2,2,4,0,0,10,6,58,4,0,3602,513456,1,4,1,75936,48,232,0,0
143,1,0,6,0,2,2,1,2,0,3,3,21,47,0,0,3186,202152,1,8,1,31625,37,153,0,0
22,0,0,9,4,2,3,1,1,0,0,12,36,18,0,0,2435,931087,1,7,1,83750,27,227,0,0
73,1,0,9,0,0,7,0,1,0,1,10,19,3,0,1,767,894726,0,5,1,60805,41,126,1,1
199,1,0,2,3,1,7,1,3,0,0,18,27,95,1,1,2750,268448,0,5,1,55163,34,31,0,0
156,0,0,3,0,0,6,0,0,0,1,8,7,30,4,0,2949,965420,1,0,1,62653,47,412,0,0
89,1,0,7,1,0,4,1,1,0,1,9,19,35,1,0,3453,376614,1,2,1,43426,28,133,0,1
132,1,0,9,2,1,3,2,3,0,1,0,13,50,1,0,1748,645201,1,1,1,43408,41,160,0,0
52,1,0,6,0,0,5,0,3,1,0,0,18,81,3,0,3008,673837,1,8,1,45546,38,377,0,0
98,0,0,1,0,1,3,2,2,0,2,13,18,49,1,0,2173,939509,0,0,1,58681,34,296,0,1
157,0,0,7,1,1,2,0,2,0,3,15,8,54,0,1,2307,956713,0,6,1,76694,41,273,0,1
104,1,1,1,1,2,2,1,4,0,1,9,40,96,0,0,79,3266,1,4,1,77647,12,302,0,1
181,1,0,5,0,0,7,0,1,0,1,19,41,2,3,1,251,744351,1,1,1,44106,39,494,0,0
160,1,0,9,3,0,6,2,2,0,2,0,20,69,4,0,1433,745308,1,1,1,86312,3,345,0,0
11,0,0,9,0,1,2,0,0,0,1,12,48,9,2,1,1021,203644,1,5,1,52166,1,365,0,0
129,1,0,1,3,2,3,2,3,0,2,6,5,82,2,0,2687,776606,0,6,1,67952,16,231,0,0
31,1,0,6,2,2,7,0,4,0,1,19,20,0,4,1,1119,504930,1,1,1,68467,16,140,0,0
124,1,1,3,4,0,4,1,2,0,2,16,48,44,4,0,339,812876,1,8,1,22084,27,211,0,1
66,1,0,9,2,2,1,0,2,0,3,16,9,98,1,1,1088,147752,1,5,1,93413,44,40,1,0
81,0,1,3,0,0,2,2,2,0,1,12,13,76,1,0,2128,12867,1,7,1,84488,1,73,1,1
16,0,0,2,0,0,3,1,1,0,1,5,49,51,1,0,3331,209150,1,3,1,3970,39,329,0,0
193,0,1,8,3,2,1,0,2,0,1,5,17,32,0,0,1123,518057,1,5,1,46938,39,83,0,1
128,1,0,3,1,1,2,1,3,0,1,8,39,83,4,0,1571,931529,0,1,1,67247,13,397,0,1
123,0,0,5,3,0,2,2,2,0,0,16,16,72,4,1,3027,653295,0,2,1,75599,24,416,0,1
25,1,0,6,1,0,5,1,0,0,0,7,25,73,1,0,2385,507283,1,6,1,66968,2,494,0,0
92,1,0,1,1,0,2,2,2,0,1,5,38,97,4,1,1283,486139,1,4,1,10216,13,257,0,1
188,1,0,7,1,0,7,0,4,1,2,10,19,82,0,0,1740,323741,1,2,0,97048,35,275,0,1
81,1,1,7,1,2,1,2,4,0,1,12,24,14,4,0,2028,712153,1,8,1,8082,23,17,0,1
133,0,0,5,0,2,1,2,0,1,2,8,26,23,2,1,1657,476764,1,9,0,64056,35,463,1,1
122,1,0,9,4,2,4,2,4,0,2,19,29,61,0,0,2802,769273,1,9,1,97686,10,101,0,0
21,1,1,2,4,2,7,2,1,0,0,12,19,84,1,0,2329,412076,0,1,1,23905,25,245,0,1
135,1,1,5,2,0,1,0,3,0,3,18,25,32,3,1,307,398689,1,1,1,54079,4,229,0,1
62,1,0,2,2,1,3,2,3,0,2,13,9,94,2,0,954,488510,1,3,1,31046,6,339,0,0
84,1,0,2,2,1,3,2,1,0,1,17,3,62,0,0,2888,601432,1,5,1,33846,11,115,0,0
142,1,1,9,3,2,6,0,4,0,3,18,29,21,3,0,3220,527860,1,2,1,97673,31,144,0,0
36,0,0,7,2,0,6,2,0,0,0,5,36,26,0,0,1213,137888,1,6,1,54526,44,279,0,0
149,1,0,4,2,2,6,0,0,0,0,18,39,18,2,0,527,319240,1,1,1,22079,0,358,0,0
154,0,1,8,2,1,2,0,3,0,3,3,47,10,4,0,409,692104,1,8,1,92207,39,111,1,1
143,1,0,4,0,2,4,2,0,1,0,16,17,12,1,0,37,818190,1,9,1,38737,3,112,0,0
106,1,0,1,2,0,2,1,1,0,1,4,48,70,0,0,1437,34111,1,1,1,28685,0,176,0,0
14,1,0,3,4,0,4,0,3,0,2,0,20,90,1,0,2201,422408,1,0,1,40349,24,428,0,0
66,1,0,1,0,0,7,0,2,0,2,11,6,23,0,0,1505,207793,1,0,1,84318,1,356,0,0
165,1,0,2,1,2,5,1,1,0,1,3,31,45,0,0,2131,618389,1,1,1,31167,41,311,0,0
87,1,0,2,3,1,4,1,1,0,1,19,25,24,3,0,1147,390067,1,2,1,21743,34,319,0,0
78,1,0,7,0,0,5,2,0,0,0,13,45,86,2,0,1046,741582,0,8,1,32273,0,166,0,1
127,1,0,4,0,1,6,1,0,0,1,6,24,50,0,0,3048,334080,0,5,1,84222,18,178,0,0
129,1,0,9,4,1,7,0,0,0,2,10,22,62,3,0,863,811303,1,7,1,32962,23,480,0,0
68,0,0,2,2,2,7,1,2,0,1,15,24,36,2,0,2461,447942,1,1,1,19203,40,286,0,0
42,1,0,9,1,2,7,0,1,0,2,9,14,21,2,1,1689,893641,1,1,1,67489,1,108,0,0
71,0,0,6,4,1,5,2,4,0,1,19,47,21,0,0,1898,881639,1,1,1,91079,42,177,1,0
59,0,0,8,4,0,7,1,3,0,3,14,37,2,2,0,2775,592727,1,1,1,75239,14,294,0,1
121,1,1,7,0,0,2,1,0,1,3,4,28,74,2,1,1020,416546,1,5,1,71988,15,242,0,1
28,1,0,8,1,2,3,2,0,0,2,13,16,52,4,0,695,437158,1,8,1,28711,48,310,1,0
132,0,0,9,4,0,4,2,1,0,1,1,46,23,1,0,2027,584793,1,5,1,21377,45,490,0,0
56,0,0,8,3,1,2,1,2,0,1,8,22,88,4,0,66,925704,1,9,1,13374,4,163,0,1
176,0,0,6,3,0,5,1,0,0,0,8,38,81,2,0,1879,118833,1,7,1,77345,24,109,0,1
42,1,1,8,4,2,5,1,2,0,0,6,14,49,4,1,1000,335650,0,3,1,28341,13,385,0,1
150,0,0,8,0,1,7,1,2,0,1,7,11,47,4,0,277,240675,1,7,1,74950,36,237,0,1
93,0,0,2,3,1,1,0,4,0,2,4,35,50,3,0,2809,300485,1,9,1,19191,35,19,0,1
191,0,0,2,0,0,1,1,2,0,2,0,26,27,1,0,1144,296104,0,4,1,20663,33,228,0,1
144,1,1,1,2,0,4,0,4,0,1,15,11,38,0,1,2935,240504,1,8,1,97909,16,62,0,0
88,1,0,2,2,1,3,2,3,0,0,11,26,73,0,1,3255,185749,1,6,1,13759,38,89,0,0
23,0,0,7,0,2,1,0,2,0,2,9,32,97,3,0,3336,461422,1,8,0,85324,38,356,0,0
156,1,0,3,4,2,6,2,3,0,0,9,7,89,0,0,854,344597,1,8,1,78802,31,21,0,0
137,0,0,4,2,0,7,1,2,0,3,10,10,99,4,1,1878,570825,1,0,1,5897,35,270,0,1
63,1,0,4,2,2,6,2,4,0,0,18,17,87,2,0,1306,643079,1,3,1,4253,7,249,0,0
157,1,0,4,3,1,5,2,4,0,0,18,47,19,4,0,1562,680052,1,1,1,19084,45,153,1,0
38,0,0,2,4,2,7,0,3,1,1,2,22,96,4,1,2108,413536,1,5,1,39567,13,358,0,0
33,0,0,6,0,1,2,2,1,0,3,14,17,35,3,0,1820,427616,1,0,1,92945,5,300,0,0
91,1,0,1,2,0,3,1,1,0,2,4,24,22,1,1,1475,632473,1,8,1,66521,45,279,0,0
72,0,0,5,4,2,4,1,1,0,1,15,34,24,4,1,947,103033,1,3,1,22379,22,326,0,0
114,1,0,2,2,1,2,2,2,0,0,12,8,7,3,1,3342,138840,1,0,1,68420,2,162,0,0
66,1,0,9,3,0,4,2,1,0,3,12,40,53,3,1,134,165086,1,1,1,29335,3,35,0,0
145,0,0,2,4,1,2,1,3,0,2,12,49,5,2,1,3155,522164,1,8,1,49297,18,258,1,1
71,1,0,6,1,2,7,1,1,0,2,15,35,95,3,1,2248,968273,1,3,1,59104,19,321,0,0
166,1,0,4,3,1,2,1,3,0,3,3,13,56,4,0,1023,793401,0,5,1,11368,25,247,0,1
